franchise,name,IGN_rating,IGN_title,IGN_link,Gamespot_rating,Gamespot_title,Gamespot_link,Game_Rant_rating,Game_Rant_title,Game_Rant_link,PC_Gamer_rating,PC_Gamer_title,PC_Gamer_link,IGN_text,Gamespot_text,Game_Rant_text,PC_Gamer_text,Average_Score,Verdict_Sum,IGN_visited,Gamespot_visited,Game_Rant_visited,PC_Gamer_visited,rating_count
MX vs. ATV,MX vs. ATV Untamed,7.0,MX vs. ATV Untamed Review - IGN,https://www.ign.com/articles/2008/02/29/mx-vs-atv-untamed-review,6.5,MX vs. ATV Untamed Review - GameSpot,https://www.gamespot.com/reviews/mx-vs-atv-untamed-review/1900-6184904/,,,,,,,"As an exclamation point on PS2’s MX lifespan, Untamed was anything but a resounding success.  As a first step on Wii, however, the game still ha some rewarding aspects to it, and it’s obvious the extra time spent between the release of PS2 and Wii was well worth it, as MX vs. ATV Untamed Wii is a fun game despite its faults.  The list of events seem neverending, but what it all boils down to is some entertaining rhythm racing, motion-controlled tricking akin to the likes of SSX Blur, and some fun departures from classic MX heat racing in free ride, racing challenges, and the always-awesome ski jump events.  It’s obvious that Untamed for Wii wasn’t THQ’s highest priority though, as Incinerator hasn’t performed at the level that Rainbow studios was made famous for, and we’d hope that publisher THQ realizes the potential of Wii and focuses on an exclusive experience for this generation’s best selling console.  

As it stands right now, MX Wii is a decent first pass, complete with online racing (friend codes required, and actually encouraged, as there isn’t a huge amount of people playing online right now), every control option a Wii gamer could ask for, and some decent – albeit rough – gameplay.  The physics system is going to be a bit too floaty for some, but those looking for a less sim-like experience will find it entertaining enough.  It’s a first-gen game for Wii though, so expect things to get much, much better in the future.  Hardcore motocross fans should check it out, but all others may want to save their cash for a stronger overall product.","Fun variety of vehicles. Outdoor courses are by and large very fun. Lots to keep you busy in the game. Not a great-looking game, especially on the PS3. Landing jumps can be unforgiving. Several events are more plodding than fun. Freestyle events don't feel like they fit. Lack of rumble in an off-road game is a big bummer. ",-,-,6.75," MX vs. ATV Untamed Wii is a fun game despite its faults. The physics system is going to be a bit too floaty for some. Hardcore motocross fans should check it out, but all others may want to save their cash for a stronger overall product.",1,1,1,1,2
MX vs. ATV,MX vs. ATV: Alive,6.5,MX vs. ATV Alive Review - IGN,https://www.ign.com/articles/2011/05/25/mx-vs-atv-alive-review-2,6.5,MX vs. ATV Alive Review - GameSpot,https://www.gamespot.com/reviews/mx-vs-atv-alive-review/1900-6313944/,,,,,,,"When it comes to racing, MX vs. ATV Alive is fun and calls for serious skill. The reset mechanics are aggravating, but I generally had a great time both on and offline.
Unfortunately, most of the content here is imprisoned by a nonsensical unlock structure that requires immense repetition to get at. The only alternative is to pay extra money to unlock everything at once. Furthermore, with no tournaments in place, every event here is a single race and not a series.
MX vs. ATV Alive is plenty of fun, but not nearly as complete or polished as other racers released during this generation.","Aggressively competitive and occasionally unpredictable racing. Great, varied track designs. Loads of rider and vehicle customization options. No career mode. Vast majority of tracks are unavailable until you're several hours in. Only two gameplay modes. ",-,-,6.5," MX vs. ATV Alive is fun and calls for serious skill. The reset mechanics are aggravating, but I generally had a great time both on and offline. Most of the content here is imprisoned by a nonsensical unlock structure.",1,1,1,1,2
Mario &,Mario & Luigi: Bowser's Inside Story,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Luigi: Dream Team,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Luigi: Paper Jam,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Luigi: Partners in Time,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Luigi: Superstar Saga,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Sonic at the London 2012 Olympic Games,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Sonic at the Olympic Games,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Sonic at the Olympic Winter Games,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Sonic at the Rio 2016 Olympic Games,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Sonic at the Sochi 2014 Olympic Winter Games,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Mario &,Mario & Wario,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Medal of Honor,Medal of Honor Airborne,7.9,Medal of Honor: Airborne Review - IGN,https://www.ign.com/articles/2007/09/04/medal-of-honor-airborne-review-2,7.0,Medal of Honor: Airborne Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-airborne-review/1900-6178113/,,,,,,,"Medal of Honor: Airborne, while not perfect, is definitely the best game in the franchise to come along in quite a while. It may be fairly short, but those hours are pretty much one non-stop battle with Nazi Germany throughout the various paratrooper campaigns from World War II. The levels are designed well and provide a few different environmental challenges that shooter fans should appreciate. The weapons feel and sound good as well and dropping into each level from the sky adds some interest and replayability through occasionally the feature seems more like a gimmick than something to change shooters for all time. The shiny coat of EA presentation covering all aspects of Airborne certainly help with the enjoyment, but there's not quite as much variety and interaction that we're becoming used to in top-tier shooters these days.",Lots of intense action. Strong online multiplayer. Levels aren't strictly linear. First half of game isn't very interesting. Weapons can be tough to aim thanks to recoil and poor hit detection. Lots of little flaws detract from the overall experience. ,-,-,7.45,Lots of intense action. Strong online multiplayer. First half of game isn't very interesting. Weapons can be tough to aim thanks to recoil and poor hit detection.,1,1,1,1,2
Medal of Honor,Medal of Honor: European Assault (All Region sales),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Medal of Honor,Medal of Honor: European Assault (weekly JP sales),,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Medal of Honor,Medal of Honor European Assault,,,,7.6,Medal of Honor: European Assault Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-european-assault-review/1900-6127092/,,,,,,,-,"More emphasis on exploration, multiple paths to targets. Solid feel on the guns. Several objectives to explore and unlock. No online play. Graphics look somewhat dated. Extremely short campaign. ",-,-,7.6,"More emphasis on exploration, multiple paths to targets. No online play. Graphics look somewhat dated. Extremely short campaign.",1,1,1,1,1
Medal of Honor,Medal of Honor Heroes,8.4,Medal of Honor Heroes Review - IGN,https://www.ign.com/articles/2006/10/24/medal-of-honor-heroes-review,7.3,Medal of Honor Heroes Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-heroes-review/1900-6160505/,,,,,,,"Heroes does a fine job of translating the cinematic gameplay of the Medal of Honor series on the PSP. It retains the intensity of WWII firefights while streamlining the whole experience for mobile audiences. Admittedly, it loses a little bit of depth in the process, but what it lacks in complexity it makes up in rewarding action and classy presentation. The multiplayer component sets it apart from most PSP titles, offering 32-player games and a wealth of modes. As a first effort, Heroes sets the bar for handheld first-person shooters.","Solid controls. nice presentation and sound effects. 32-player multiplayer is impressive. fun, yet mindless gameplay. The game is very, very short. not enough mission variety. dumb artificial intelligence. getting shot through walls is never fun. ",-,-,7.85,"Solid controls. nice presentation and sound effects. 32-player multiplayer is impressive. fun, yet mindless gameplay. not enough mission variety. dumb artificial intelligence. getting shot through walls is never fun.",1,1,1,1,2
Medal of Honor,Medal of Honor Heroes 2,8.4,Medal of Honor Heroes 2 Review - IGN,https://www.ign.com/articles/2007/11/08/medal-of-honor-heroes-2-review,7.0,Medal of Honor Heroes 2 Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-heroes-2-review/1900-6183056/,,,,,,,"Overall though, there’s no denying the pure entertainment of Medal of Honor Heroes 2.  The game controls amazingly well with IR, is customizable to a ridiculous degree, includes impressive 32-player online play that runs far better than EA’s other online efforts, and even includes some casual-friendly modes with Arcade mode.  The game looks beautiful, runs in 16:9 and 480p, and sets the bar extremely high for other Wii FPS titles, as it equips players with the customization necessary to suit each player’s unique tastes.  Wii isn’t just about being casual-friendly, and Heroes 2 gets that.  With more complex controls built in to the system, hardcore gamers will need more options and customization to make use of the technology, and Heroes 2 puts players in charge of how they want to experience first-person action on Wii.  Of course, for those looking for a more casual experience, arcade mode is there, as is the “easy mode only” lock-on cursor control for quick targeting.  

We could go on for pages about the ups and downs of Heroes 2, but it isn’t necessary.  What it comes down to is this:  Great Wii games require a ton of passion and effort on the part of the developers.  Rather than shoving something simple and thrown together onto a successful console, teams need to step up and put in the extra effort and fine-tuning that it takes to make something that really works on Wii.  EA and Team Fusion were willing to go the extra mile on Nintendo’s console, and the end result is the best controlling shooter on the system, Prime 3 included.  Medal of Honor Heroes 2 sets the bar for control, customization, and pure FPS gameplay on Wii - designers take note.","Fast and fun gameplay. Solid controls. 32-player online is impressive. Story and mission structure bring nothing new to the table. Terrible artificial intelligence. Longer than the last game, but still short. ",-,-,7.7,"The game controls amazingly well with IR, is customizable to a ridiculous degree, and includes impressive 32-player online play. The game looks beautiful, runs in 16:9 and 480p, and sets the bar extremely high for other Wii FPS titles. Great Wii games require a ton of passion and effort on the part of the developers.",1,1,1,1,2
Medal of Honor,Medal of Honor Pre-Order,,,,,,,,,,,,,-,-,-,-,,,1,1,1,1,0
Medal of Honor,Medal of Honor: Frontline,7.9,Medal of Honor: Frontline Review - IGN,https://www.ign.com/articles/2002/11/12/medal-of-honor-frontline-review,8.4,Medal of Honor Frontline Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-frontline-review/1900-2897663/,,,,,,,"Even with all its faults, Medal of Honor Frontline is successful at what it attempts to do: recreate a time and tell a good story along the way. Sure, it's linear (so was Halo, and even Half-life), but sometimes that is the most effective way to present a story. By forcing the player to follow a predetermined path, developers can set up pre-scripted events that can make for a much more dramatic presentation, and that is just what was done here. Like watching a good Hollywood movie, some people like to sit back and escape reality without having to do too much thinking in the process. So, make yourself comfortable, turn off the lights, turn up the speakers, and get ready to be whisked away to 1940's Germany.",N/A. . ,-,-,8.15,"Even with all its faults, Medal of Honor Frontline is successful at what it attempts to do: recreate a time and tell a good story along the way. Sure, it's linear (so was Halo, and even Half-life), but sometimes that is the most effective way to present a story.",1,1,1,1,2
Medal of Honor,Medal of Honor: Infiltrator,,,,8.4,Medal of Honor Infiltrator Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-infiltrator-review/1900-6084736/,,,,,,,-,N/A. . ,-,-,8.4,,1,1,1,1,1
Medal of Honor,Medal of Honor: Rising Sun,,,,6.4,Medal of Honor Rising Sun Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-rising-sun-review/1900-6083408/,,,,,,,-,N/A. . ,-,-,6.4,,1,1,1,1,1
Medal of Honor,Medal of Honor: Underground,,,,7.6,Medal of Honor: Underground Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-underground-review/1900-2650142/,,,,,,,-,N/A. . ,-,-,7.6,,1,1,1,1,1
Medal of Honor,Medal of Honor: Vanguard,7.0,Medal of Honor Vanguard Review - IGN,https://www.ign.com/articles/2007/03/27/medal-of-honor-vanguard-review,5.5,Medal of Honor: Vanguard Review - GameSpot,https://www.gamespot.com/reviews/medal-of-honor-vanguard-review/1900-6168247/,,,,,,,"Medal of Honor Vanguard was clearly designed for PlayStation 2 and upgraded for Wii. Games developed in this manner have a tendency to show barely-tweaked visuals and tacked on controls, but Vanguard looks notably sharper and plays significantly better on Nintendo's system. I've scored it lower than our sister site, though, because Wii is simply capable of so much more. Vanguard arrives on PS2 at the end of its life cycle, but it comes to Wii at the beginning and it barely scratches the surface of what's really possible.

Even with that being true, Vanguard is fun and pretty wartime first-person shooter on Nintendo's Wii and If you played Call of Duty 3 and want something more atmospheric, this is your game. Its overall presentation is much better and the resulting experience much more engaging. Plus, it's got a decent four-player compatible multiplayer mode, which CoD lacked completely. 

But Vanguard's controls, while adequate, are looser than Activision's shooter, which is a disappointment. The developer has almost made up for the less desirable responsiveness with a host of control intricacies, from an analog lean in sights mode to a quick 180 turn and a sprint option and they're all welcomed additions. And yet, none of them mask that basic control shortcoming entirely.

If you can live with it, and I suspect many can, you will undoubtedly find Vanguard to be an entertaining and intense first-person shooter. For me, this is just the beginning of better games to come. I don't want to choose between tight controls or good graphics. I expect them both.","Gameplay is decent, if unremarkable. It's another WWII FPS. Sloppy hit detection makes shooting big guns unsatisfying. Parachuting adds nothing to the game. ",-,-,6.25, Medal of Honor Vanguard was clearly designed for PlayStation 2 and upgraded for Wii. Games developed in this manner have a tendency to show barely-tweaked visuals and tacked on controls. Vanguard looks notably sharper and plays significantly better on Nintendo's system.,1,1,1,1,2
